Id,xx,Price,Age_08_04,Mfg_Month,Mfg_Year,KM,Fuel_Type,Diesel,Petrol,HP,Met_Color,Color,Automatic,cc,Doors,Cylinders,Gears,Quarterly_Tax,Weight,Mfr_Guarantee,BOVAG_Guarantee,Guarantee_Period,ABS,Airbag_1,Airbag_2,Airco,Automatic_airco,Boardcomputer,CD_Player,Central_Lock,Powered_Windows,Power_Steering,Radio,Mistlamps,Sport_Model,Backseat_Divider,Metallic_Rim,Radio_cassette,Tow_Bar
451,TOYOTACorolla1.416VVVTIHATCHBTERRA2/3-Doors,11450,56,1,2000,74500,Petrol,0,1,97,0,Grey,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
452, TOYOTACorolla1.616VVVTILIFTBTERRA4/5-Doors,8900,49,8,2000,74494,Petrol,0,0,110,1,Grey,0,1600,5,4,5,85,1075,1,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
453,TOYOTACorolla1.64/5-Doors,10500,50,7,2000,73634,Petrol,0,0,110,0,Blue,0,1587,5,4,5,85,1075,0,0,6,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0
454,TOYOTACorolla1.616VVVTILIFTBTERRA4/5-Doors,11750,47,10,2000,73403,Petrol,0,0,110,1,Grey,0,1600,5,4,5,85,1075,1,1,3,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0
455, TOYOTACorolla1.416VVVTIHATCHBSOL2/3-Doors,11450,49,8,2000,73175,Petrol,0,0,97,1,Silver,0,1400,3,4,5,69,1030,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0
456,TOYOTACorolla1.616VVVTIHATCHBG62/3-Doors,12000,52,5,2000,73000,Petrol,0,0,110,0,Grey,0,1600,3,4,5,85,1055,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0
457,TOYOTACorolla1.616VVVTIHATCHBTERRAAUT42/3-Doors,11950,50,7,2000,72242,Petrol,0,0,110,0,Blue,1,1600,3,4,5,85,1070,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0
458, TOYOTACorolla1.416VVVTIHATCHBTERRA2/3-Doors,9850,53,4,2000,72000,Petrol,0,0,97,1,Green,0,1400,3,4,5,69,1025,0,0,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0
459, TOYOTACorolla1.616VVVTISEDANTERRA4/5-Doors,10950,54,3,2000,71725,Petrol,0,0,110,1,Blue,0,1600,4,4,5,69,1035,0,1,3,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1
460,TOYOTACorolla1.616VVVTILIFTBSOL4/5-Doors,10950,54,3,2000,71276,Petrol,0,0,110,0,Green,0,1600,5,4,5,85,1080,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0
461,TOYOTACorolla1.9DLineaTerra2/3-Doors,8695,50,7,2000,70440,Diesel,1,0,69,1,Green,0,1900,3,4,5,185,1105,0,1,6,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0
462,TOYOTACorolla1.616VVVTIHATCHBTERRA2/3-Doors,10990,53,4,2000,70239,Petrol,0,1,110,0,Blue,0,1600,3,4,5,69,1040,0,1,3,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0
463,TOYOTACorolla1.416VVVTIHATCHBTERRA2/3-Doors,9500,55,2,2000,69813,Petrol,0,0,97,1,Silver,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1
464, TOYOTACorolla1.316VHATCHBG62/3-Doors,11950,49,8,2000,69659,Petrol,0,0,86,0,Red,0,1300,3,4,6,69,1025,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
465,TOYOTACorolla1.416VVVTILIFTBSOL4/5-Doors,10750,46,11,2000,69574,Petrol,0,0,97,0,Blue,0,1400,5,4,5,85,1065,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0
466, TOYOTACorolla1.9DLIFTBTERRA4/5-Doors,8750,47,10,2000,69000,Diesel,1,0,69,1,Blue,0,1900,5,4,5,185,1140,0,1,3,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
467,TOYOTACorolla1.616VVVTISEDANTERRA4/5-Doors,8750,49,8,2000,68565,Petrol,0,1,110,1,Blue,0,1600,4,4,5,69,1030,0,1,3,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0
468,TOYOTACorolla2.0DSLHATCHBLINEATERRA2/3-Doors,11450,55,2,2000,68520,Diesel,1,0,72,1,Red,0,2000,3,4,5,185,1115,1,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
469,TOYOTACorolla1.416VVVTIHATCHBTERRA2/3-Doors,9950,46,11,2000,68414,Petrol,0,1,97,0,Red,0,1400,3,4,5,69,1025,1,1,3,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0
470,TOYOTACorolla1.616VWAGONLINEALUNAStationwagen,11950,56,1,2000,66777,Petrol,0,0,110,0,Red,0,1600,5,4,5,85,1090,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1
471, TOYOTACorolla1.616VVVTIWAGONTERRAStationwagen,13950,52,5,2000,66527,Petrol,0,0,110,1,Blue,0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1
472, TOYOTACorolla1.616VVVTIHATCHBG64/5-Doors,11250,54,3,2000,66063,Petrol,0,0,110,1,Black,0,1600,5,4,5,85,1090,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0
473,TOYOTACorolla1.416VVVTILIFTBTERRA4/5-Doors,10900,50,7,2000,65471,Petrol,0,0,97,1,Green,0,1400,5,4,5,85,1060,0,1,3,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
474,TOYOTACorolla1.416VVVTIHATCHBTERRA2/3-Doors,9750,56,1,2000,65400,Petrol,0,0,97,1,Silver,0,1400,3,4,5,69,1025,1,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
475,TOYOTACorolla1.416VVVTIHATCHBTERRA2/3-Doors,9950,52,5,2000,65170,Petrol,0,0,97,1,Grey,0,1400,3,4,5,69,1025,1,1,3,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0
476,TOYOTACorolla1.6sollb4/5-Doors,11950,56,1,2000,65000,Petrol,0,0,110,1,Silver,0,1600,5,4,5,19,1075,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
477,TOYOTACorolla1.616VVVTIHATCHBTERRA2/3-Doors,10450,48,9,2000,64193,Petrol,0,0,110,1,Grey,0,1600,3,4,5,69,1040,0,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
478,TOYOTACorolla1.416VVVTIHATCHBTERRA2/3-Doors,8950,54,3,2000,64000,Petrol,0,0,97,1,Blue,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0
479,TOYOTACorolla1.616VVVTILIFTBTERRA4/5-Doors,10250,54,3,2000,63792,Petrol,0,0,110,1,Green,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0
480,TOYOTACorolla1.616VVVTISEDANTERRA4/5-Doors,9930,53,4,2000,63635,Petrol,0,0,110,1,Blue,0,1600,4,4,5,69,1035,0,1,3,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0
481, TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,10500,54,3,2000,63135,Petrol,0,0,110,1,Blue,0,1600,3,4,5,69,1050,1,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1
482,TOYOTACorolla1.6SDNLINEASOL4/5-Doors,11950,54,3,2000,63123,Petrol,0,0,110,1,Silver,0,1600,4,4,5,69,1035,1,1,3,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0
483,TOYOTACorolla1.9DWagonStationwagen,11500,48,9,2000,63000,Diesel,1,0,69,1,Silver,0,1900,5,4,5,185,1140,0,1,6,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1
484,TOYOTACorolla1.6SDNLINEASOL4/5-Doors,11500,55,2,2000,63000,Petrol,0,1,110,0,Green,0,1600,4,4,5,69,1035,0,1,3,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0
485,TOYOTACorolla1.616VVVTILIFTBSOL4/5-Doors,11450,54,3,2000,62987,Petrol,0,0,110,0,Red,0,1600,5,4,5,85,1080,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1
486, TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,9900,56,1,2000,62751,Petrol,0,0,110,0,Red,0,1600,3,4,5,69,1050,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1
487,TOYOTACorolla1.416VVVTIHATCHBTERRA2/3-Doors,9500,54,3,2000,62519,Petrol,0,0,97,0,Black,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0
488, TOYOTACorolla1.416VVVTILIFTBTERRA4/5-Doors,10500,50,7,2000,62280,Petrol,0,0,97,1,Green,0,1400,5,4,5,85,1060,0,1,3,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
489, TOYOTACorolla1.6VVTILineaTerraliftback4/5-Doors,10750,50,7,2000,61672,Petrol,0,0,110,0,Blue,0,1600,5,4,5,85,1075,0,0,12,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
490,TOYOTACorollaLIFTBACK1.9DLineaTerra4/5-Doors,8950,54,3,2000,61000,Diesel,1,0,69,0,White,0,2000,5,4,5,185,1140,0,1,6,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
491, TOYOTACorolla1.616VHATCHBS2/3-Doors,12000,56,1,2000,61000,Petrol,0,1,110,1,Black,0,1600,3,4,5,69,1050,1,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
492,TOYOTACorolla!1.6-16vvvt-isolaircosedan4/5-Doors,9940,53,4,2000,60558,Petrol,0,0,110,1,Blue,0,1600,4,4,5,19,1105,0,0,12,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0
493, TOYOTACorolla1.616VVVTISEDANTERRA4/5-Doors,10950,47,10,2000,60348,Petrol,0,0,110,0,Green,0,1600,4,4,5,69,1030,1,1,3,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0
494, TOYOTACorolla1.616VVVTILIFTBTERRA4/5-Doors,10750,54,3,2000,60239,Petrol,0,0,110,1,Green,0,1600,5,4,5,85,1075,0,1,3,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1
495, TOYOTACorolla1.4VVTILineaTerra2/3-Doors,9799,51,6,2000,59000,Petrol,0,0,97,1,Silver,0,1400,3,4,5,69,1025,0,1,6,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0
496,TOYOTACorolla1.4VVT-iLineaLunaliftback4/5-Doors,11750,51,6,2000,58761,Petrol,0,0,97,0,Silver,0,1300,5,4,5,85,1060,0,1,12,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1
497,TOYOTACorolla1.616VVVTISEDANTERRA4/5-Doors,11950,54,3,2000,58745,Petrol,0,0,110,1,Blue,0,1600,4,4,5,69,1035,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0
498,TOYOTACorolla1.616VVVTIHATCHBSOL2/3-Doors,11250,52,5,2000,58596,Petrol,0,0,110,1,Blue,0,1600,3,4,5,69,1045,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0
499, TOYOTACorolla1.616VLIFTBLINEALUNA4/5-Doors,11750,54,3,2000,58530,Petrol,0,0,110,0,Red,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0
500,TOYOTACorolla1.616VHATCHBS2/3-Doors,10950,55,2,2000,58377,Petrol,0,0,110,1,Black,0,1600,3,4,5,69,1050,1,1,3,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0
501, TOYOTACorolla1.616VVVTILIFTBSOL4/5-Doors,11250,56,1,2000,58142,Petrol,0,0,110,1,Green,0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0
502,TOYOTACorolla1.416VVVTIHATCHBTERRA2/3-Doors,9950,53,4,2000,57948,Petrol,0,0,97,1,Blue,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
503,TOYOTACorolla1.616VVVTILIFTBSOL4/5-Doors,9700,51,6,2000,57645,Petrol,0,0,110,0,Red,0,1600,5,4,5,85,1080,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0
504, TOYOTACorolla1.6SDNLINEASOL4/5-Doors,11950,47,10,2000,57500,Petrol,0,0,110,1,Red,0,1600,4,4,5,19,1105,0,0,3,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0
505, TOYOTACorolla1.616VVVTIHATCHBTERRA2/3-Doors,9900,53,4,2000,57475,Petrol,0,0,110,0,White,0,1600,3,4,5,69,1040,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1
506,TOYOTACorolla1.616VVVTIHATCHBSOL2/3-Doors,9990,55,2,2000,56743,Petrol,0,0,110,0,Black,0,1600,3,4,5,69,1045,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0
507, TOYOTACorolla1.416VVVTIHATCHBTERRA2/3-Doors,9475,48,9,2000,56675,Petrol,0,0,97,1,Red,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0
508,TOYOTACorolla1.616VVVTILIFTBTERRA4/5-Doors,11500,54,3,2000,55877,Petrol,0,0,110,1,Red,0,1600,5,4,5,85,1075,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
509,TOYOTACorolla1.6VVTILineaSolSedan4/5-Doors,11950,53,4,2000,55500,Petrol,0,0,110,1,Blue,0,1600,4,4,5,69,1035,1,1,12,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1
510, TOYOTACorolla1.416VVVTILIFTBTERRA4/5-Doors,11500,55,2,2000,54900,Petrol,0,0,97,1,Red,0,1400,5,4,5,85,1060,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
511,TOYOTACorolla1.616VVVTILIFTBTERRA4/5-Doors,10500,50,7,2000,54465,Petrol,0,0,110,0,Green,0,1600,5,4,5,85,1075,0,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
512, TOYOTACorolla1.416VVVTILIFTBTERRA4/5-Doors,10900,46,11,2000,53700,Petrol,0,0,97,1,Grey,0,1400,5,4,5,85,1060,1,1,3,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0
513, TOYOTACorolla1.416VVVTILIFTBTERRA4/5-Doors,11700,52,5,2000,53561,Petrol,0,0,97,1,Grey,0,1400,5,4,5,85,1060,1,1,3,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0
514,TOYOTACorolla1.616vLiftbackLineaSo4/5-Doors,11900,51,6,2000,53408,Petrol,0,0,110,1,Green,0,1600,5,4,5,85,1080,0,0,12,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
515, TOYOTACorolla1.616VVVTIWAGONTERRAStationwagen,13950,51,6,2000,53268,Petrol,0,0,110,1,Red,0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0
516, TOYOTACorolla1.416VVVTIHATCHBTERRA2/3-Doors,10950,49,8,2000,53116,Petrol,0,0,97,1,Red,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
517,TOYOTACorolla1.416VVVTIHATCHBTERRA2/3-Doors,10500,56,1,2000,52448,Petrol,0,0,97,0,Grey,0,1400,3,4,5,69,1025,1,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
518,TOYOTACorolla1.4HBLINEATERRA2/3-Doors,10750,55,2,2000,52149,Petrol,0,0,97,1,Grey,0,1400,3,4,5,19,1085,0,1,12,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
519,TOYOTACorolla1.616VLIFTBLINEATERRA4/5-Doors,11950,55,2,2000,52141,Petrol,0,0,110,1,Green,0,1600,5,4,5,85,1070,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1
520,TOYOTACorolla1.416VVVTIHATCHBTERRA2/3-Doors,10000,56,1,2000,52000,Petrol,0,0,97,0,Grey,0,1400,3,4,5,69,1025,0,0,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
521, TOYOTACorolla1.416VVVTILIFTBTERRA4/5-Doors,10495,48,9,2000,50967,Petrol,0,0,97,1,Grey,0,1400,5,4,5,85,1060,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
522,TOYOTACorolla1.616VVVTILIFTBSOL4/5-Doors,11450,50,7,2000,50400,Petrol,0,0,110,0,Grey,0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0
523, TOYOTACorolla1.416VVVTIHATCHBTERRA2/3-Doors,9400,54,3,2000,50000,Petrol,0,0,97,1,Silver,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
524,TOYOTACorolla1.3G6liftback4/5-Doors,11950,51,6,2000,50000,Petrol,0,0,86,1,Violet,0,1300,5,4,5,69,1045,1,1,12,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0
525,TOYOTACorolla1.616VVVTILIFTBTERRA4/5-Doors,9650,53,4,2000,49969,Petrol,0,0,110,0,Red,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1
526, TOYOTACorolla1.6HBLINEATERRA2/3-Doors,18950,49,8,2000,49568,Petrol,0,0,110,1,Grey,0,1600,3,4,5,19,1105,0,1,3,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0
527, TOYOTACorolla1.616VVVTIHATCHBG62/3-Doors,11450,51,6,2000,49473,Petrol,0,0,110,0,Red,0,1600,3,4,5,85,1055,1,1,3,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0
528,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,10250,52,5,2000,49432,Petrol,0,0,110,1,Blue,0,1600,3,4,5,69,1050,1,1,3,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1
529,TOYOTACorolla1.616VVVTIHATCHBSOL2/3-Doors,11450,48,9,2000,49417,Petrol,0,0,110,1,Red,0,1600,3,4,5,69,1045,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0
530,TOYOTACorolla1.416VVVTIHATCHBTERRA2/3-Doors,9950,54,3,2000,49366,Petrol,0,0,97,1,Grey,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
531, TOYOTACorolla1.616VVVTIHATCHBG62/3-Doors,10500,56,1,2000,48731,Petrol,0,0,110,1,Black,0,1600,3,4,5,85,1055,1,1,3,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0
532,TOYOTACorolla1.616VVVTILIFTBSOL4/5-Doors,13750,54,3,2000,48370,Petrol,0,0,110,1,Green,0,1600,5,4,5,85,1080,0,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1
533,TOYOTACorolla1.416VVVTIHATCHBTERRA2/3-Doors,9950,48,9,2000,48071,Petrol,0,0,97,0,Silver,0,1400,3,4,5,69,1025,1,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
534,TOYOTACorolla1.616VVVTISEDANTERRA4/5-Doors,10250,54,3,2000,47852,Petrol,0,0,110,1,Red,0,1600,4,4,5,69,1030,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0
535, TOYOTACorolla1.616VVVTIHATCHBG62/3-Doors,10850,54,3,2000,47768,Petrol,0,0,110,0,Black,0,1600,3,4,5,85,1055,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0
536, TOYOTACorolla1.616VVVTIWAGONTERRAStationwagen,11895,52,5,2000,47689,Petrol,0,0,110,0,Red,0,1600,5,4,5,85,1075,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0
537,TOYOTACorolla1.616VVVTIHATCHBG62/3-Doors,12950,53,4,2000,47451,Petrol,0,0,110,1,Black,0,1600,3,4,5,85,1055,0,1,3,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1
538,TOYOTACorolla1.616VVVTILIFTBSOL4/5-Doors,11950,50,7,2000,47219,Petrol,0,0,110,1,Grey,0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0
539, TOYOTACorolla1.616VLIFTBLINEATERRA4/5-Doors,10750,56,1,2000,47211,Petrol,0,0,110,1,Green,0,1600,5,4,5,85,1070,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
540, TOYOTACorolla1.416VVVTILIFTBTERRA4/5-Doors,9550,54,3,2000,46856,Petrol,0,0,97,0,Red,0,1400,5,4,5,85,1060,0,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
541, TOYOTACorolla1.3LineaTerraliftback4/5-Doors,10950,56,1,2000,46500,Petrol,0,0,86,0,Black,0,1300,5,4,5,69,1035,1,1,12,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
542,TOYOTACorolla1.616VVVTISEDANTERRA4/5-Doors,11750,52,5,2000,46449,Petrol,0,0,110,1,Red,0,1600,4,4,5,69,1035,1,1,3,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1
543, TOYOTACorollaLIFTBACK1.6Lineaterra4/5-Doors,10950,47,10,2000,46391,Petrol,0,0,110,0,Black,0,1600,5,4,5,85,1075,0,1,12,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
544,TOYOTACorolla1.616VVVTIHATCHBG62/3-Doors,12450,54,3,2000,46230,Petrol,0,0,110,1,Black,0,1600,3,4,5,85,1055,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0
545, TOYOTACorolla1.616VVVTISEDANTERRA4/5-Doors,10500,52,5,2000,46029,Petrol,0,0,110,1,Grey,0,1600,4,4,5,69,1030,1,1,3,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0
546, TOYOTACorolla1.416VVVTIHATCHBTERRA2/3-Doors,10900,50,7,2000,46000,Petrol,0,0,97,0,Red,0,1400,3,4,5,69,1025,1,1,3,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0
547, TOYOTACorolla1.616VVVTIWAGONTERRAStationwagen,12950,50,7,2000,45900,Petrol,0,0,110,1,Black,0,1600,5,4,5,85,1075,1,1,3,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1
548,TOYOTACorolla1.416VVVTILIFTBTERRA4/5-Doors,10950,47,10,2000,45850,Petrol,0,0,97,0,Grey,0,1400,5,4,5,85,1060,1,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
549,TOYOTACorolla1.616VVVTILIFTBSOL4/5-Doors,12500,56,1,2000,45336,Petrol,0,0,110,1,Green,0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0
550, TOYOTACorolla1.416VVVTIHATCHBTERRA2/3-Doors,9950,55,2,2000,44537,Petrol,0,0,97,0,Red,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1
551,TOYOTACorolla1.316VHATCHBG62/3-Doors,10750,56,1,2000,43700,Petrol,0,0,86,1,Grey,0,1300,3,4,5,69,1025,1,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0
552, TOYOTACorolla1.416VVVTIHATCHBSOL2/3-Doors,12500,48,9,2000,43120,Petrol,0,0,97,1,Black,0,1400,3,4,5,69,1030,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0
554,TOYOTACorolla1.6Hatchback2/3-Doors,10450,49,8,2000,41710,Petrol,0,0,110,0,Blue,0,1600,3,4,5,69,1040,1,0,12,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0
555,TOYOTACorolla1.416VVVTIHATCHBTERRA2/3-Doors,10750,52,5,2000,41700,Petrol,0,0,97,1,Grey,0,1400,3,4,5,69,1025,1,1,3,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1
556, TOYOTACorolla1.6VVT-iLineaSol4/5-Doors,12950,49,8,2000,41636,Petrol,0,0,110,1,Silver,0,1600,5,4,5,19,1105,0,1,12,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1
557,TOYOTACorolla1.416VVVTILIFTBTERRA4/5-Doors,10995,50,7,2000,41273,Petrol,0,0,97,0,Grey,0,1400,5,4,5,85,1060,1,1,3,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1
558,TOYOTACorolla1.616VVVTIHATCHBSOLAUT42/3-Doors,11950,49,8,2000,40836,Petrol,0,0,110,0,Grey,1,1600,3,4,5,85,1075,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0
559,TOYOTACorolla1.416VVVTILIFTBTERRA4/5-Doors,11250,50,7,2000,40400,Petrol,0,0,97,1,Red,0,1400,5,4,5,85,1060,1,1,3,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1
560,TOYOTACorolla1.616VVVTIHATCHBG64/5-Doors,11950,47,10,2000,40361,Petrol,0,0,110,1,Black,0,1600,5,4,5,85,1090,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0
561,TOYOTACorolla1.316VLIFTBG64/5-Doors,13750,54,3,2000,40325,Petrol,0,0,86,0,Red,0,1300,5,4,5,69,1045,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0
562, TOYOTACorolla1.616VVVTILIFTBSOL4/5-Doors,11000,47,10,2000,40000,Petrol,0,0,110,0,Black,0,1600,5,4,5,85,1080,0,0,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0
563,TOYOTACorolla1.616VVVTILIFTBSOL4/5-Doors,13500,50,7,2000,39706,Petrol,0,0,110,1,Grey,0,1600,5,4,5,85,1080,0,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0
564, TOYOTACorolla1.616VVVTIHATCHBTERRA2/3-Doors,10950,54,3,2000,39291,Petrol,0,0,110,1,Green,0,1600,3,4,5,69,1040,0,1,3,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0
565, TOYOTACorolla1.416VVVTIHATCHBTERRA2/3-Doors,10750,54,3,2000,39000,Petrol,0,0,97,0,Grey,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
566,TOYOTACorolla1.416VVVTIHATCHBTERRA2/3-Doors,8950,47,10,2000,38900,Petrol,0,0,97,1,Grey,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
